time,lat,lon
2022-08-24T20:58:20Z,42.2619285,-70.89244666666667
2022-08-24T20:58:21Z,42.26192883333333,-70.892448
2022-08-24T20:58:22Z,42.26192733333334,-70.89244983333334
2022-08-24T20:58:23Z,42.26192583333334,-70.89244933333333
2022-08-24T20:58:24Z,42.261926333333335,-70.892446
2022-08-24T20:58:25Z,42.26192700000001,-70.89244416666666
2022-08-24T20:58:26Z,42.26192700000001,-70.89244433333333
2022-08-24T20:58:27Z,42.26192916666666,-70.8924435
2022-08-24T20:58:28Z,42.26193283333333,-70.89244416666666
2022-08-24T20:58:29Z,42.261933166666665,-70.89244483333333
2022-08-24T20:58:30Z,42.261933000000006,-70.89244516666666
2022-08-24T20:58:31Z,42.261930833333324,-70.89244650000002
2022-08-24T20:58:32Z,42.26192916666666,-70.892444
2022-08-24T20:58:33Z,42.26192700000001,-70.89244383333333
2022-08-24T20:58:34Z,42.26192516666668,-70.89244116666667
2022-08-24T20:58:35Z,42.26192666666667,-70.8924435
2022-08-24T20:58:36Z,42.261926833333334,-70.89244333333333
2022-08-24T20:58:37Z,42.261926166666676,-70.89244216666667
2022-08-24T20:58:38Z,42.26192566666668,-70.8924415
2022-08-24T20:58:39Z,42.26192716666666,-70.89244166666666
2022-08-24T20:58:40Z,42.261928166666664,-70.892442
2022-08-24T20:58:41Z,42.26192766666667,-70.89244266666668
2022-08-24T20:58:42Z,42.26192666666667,-70.89244250000002
2022-08-24T20:58:43Z,42.261926333333335,-70.89244116666667
2022-08-24T20:58:44Z,42.26192700000001,-70.89244316666667
2022-08-24T20:58:45Z,42.26192533333333,-70.89244566666665
2022-08-24T20:58:46Z,42.26192449999999,-70.89244866666668
2022-08-24T20:58:47Z,42.26192449999999,-70.89244816666667
2022-08-24T20:58:48Z,42.261923333333336,-70.89244650000002
2022-08-24T20:58:49Z,42.261924833333325,-70.89244533333333
2022-08-24T20:58:50Z,42.26192433333333,-70.89244650000002
2022-08-24T20:58:51Z,42.26192566666668,-70.89244750000002
2022-08-24T20:58:52Z,42.26192533333333,-70.89244666666667
2022-08-24T20:58:53Z,42.26192733333334,-70.89244566666665
2022-08-24T20:58:54Z,42.26192883333333,-70.89244683333334
2022-08-24T20:58:55Z,42.261928,-70.89244816666667
2022-08-24T20:58:56Z,42.261926833333334,-70.8924485
2022-08-24T20:58:57Z,42.2619275,-70.89244916666667
2022-08-24T20:58:58Z,42.26192733333334,-70.89244733333334
2022-08-24T20:58:59Z,42.26192716666666,-70.89244616666667
2022-08-24T20:59:00Z,42.26192716666666,-70.8924435
2022-08-24T20:59:01Z,42.26192666666667,-70.89244333333333
2022-08-24T20:59:02Z,42.26192583333334,-70.89244516666666
2022-08-24T20:59:03Z,42.26192666666667,-70.89244700000002
2022-08-24T20:59:04Z,42.261926833333334,-70.8924485
2022-08-24T20:59:05Z,42.26192783333333,-70.8924495
2022-08-24T20:59:06Z,42.26192833333334,-70.89244883333332
2022-08-24T20:59:07Z,42.26192716666666,-70.89244783333334
2022-08-24T20:59:08Z,42.26192733333334,-70.8924445
2022-08-24T20:59:10Z,42.26193033333333,-70.89244366666667
2022-08-24T20:59:11Z,42.261931833333335,-70.892443
2022-08-24T20:59:12Z,42.26193200000001,-70.892444
2022-08-24T20:59:13Z,42.261932333333334,-70.89244483333333
2022-08-24T20:59:14Z,42.26193333333334,-70.8924455
2022-08-24T20:59:15Z,42.2619345,-70.89244433333333
2022-08-24T20:59:16Z,42.26193483333333,-70.89244583333335
2022-08-24T20:59:17Z,42.2619335,-70.892449
2022-08-24T20:59:18Z,42.261931833333335,-70.89244966666666
2022-08-24T20:59:19Z,42.26193,-70.89244866666668
